Amb_a_1.0101_11 vs. Amb_a_1.0304_11,0.7898773994947883,0.7582417582417583,75.0,10.0,75.0,108.0,75.0,110.0,88.88888888888889,53.0,0.933258,88.88888888888889,50.0,88.88888888888889,50.0,88.88888888888889,50.0,0.06,0.47,0.41,1,2,1,7495.5,5.189413596263622
Amb_a_1.0101_11 vs. Amb_a_1.0401_11,0.7775207655515183,0.6131868131868132,75.0,10.0,75.0,102.0,75.0,102.0,88.88888888888889,53.0,0.876797,88.88888888888889,50.0,88.88888888888889,50.0,88.88888888888889,50.0,1.29,0.47,1.76,1,2,1,7403.249999999999,1.2088974854932302
Amb_a_1.0101_11 vs. Amb_a_1.0501_11,0.9549895317789014,0.9164835164835166,90.0,15.0,90.0,117.0,85.0,114.0,100.0,57.0,0.949459,100.0,54.0,100.0,54.0,100.0,54.0,0.12,0.47,0.59,1,1,1,8989.199999999999,3.606202668589975
Amb_a_1.0101_12 vs. Amb_a_1.0304_12,0.7515199751878758,0.8111888111888113,85.0,14.0,85.0,107.0,85.0,106.0,88.88888888888889,54.0,0.925582,77.77777777777779,47.0,77.77777777777779,47.0,77.77777777777779,47.0,0.9100000000000001,1.37,0.46,4,3,3,8422.65,1.586797841954935
Amb_a_1.0101_12 vs. Amb_a_1.0501_12,0.8656151285367624,0.9,85.0,14.0,85.0,105.0,85.0,105.0,100.0,56.0,0.932077,88.88888888888889,52.0,88.88888888888889,52.0,88.88888888888889,52.0,1.11,1.37,0.26,4,3,3,8405.65,2.807411566535654
Amb_a_1.0101_14 vs. Amb_a_1.0201_14,0.23647299576100503,0.2619047619047619,90.0,15.0,90.0,110.0,85.0,108.0,100.0,65.0,0.931053,88.88888888888889,42.0,88.88888888888889,42.0,88.88888888888889,42.0,1.8399999999999999,3.82,1.98,1,1,1,8834.4,0.13221217409699085
Amb_a_1.0101_14 vs. Amb_a_1.0401_14,0.23647299576100503,0.2619047619047619,90.0,15.0,90.0,110.0,85.0,108.0,100.0,65.0,0.931053,88.88888888888889,42.0,88.88888888888889,42.0,88.88888888888889,42.0,1.88,3.82,1.94,1,1,1,8830.800000000001,0.13493819830517625
Amb_a_1.0101_14 vs. Amb_a_1.0304_14,0.1577121248687414,-0.09523809523809526,85.0,14.0,85.0,111.0,85.0,111.0,100.0,65.0,0.945824,77.77777777777779,40.0,77.77777777777779,40.0,77.77777777777779,40.0,2.6999999999999997,3.82,1.12,1,1,1,8270.5,0.23373223635003737
Amb_a_1.0101_14 vs. Amb_a_1.0501_14,-0.03164239385571159,-0.28571428571428575,55.00000000000001,2.0,55.00000000000001,73.0,55.00000000000001,68.0,66.66666666666666,47.0,0.811458,0.0,-6.0,11.11111111111111,-2.0,0.0,-6.0,2.19,3.82,1.63,1,1,0,5379.550000000001,0.16060129123438152
Amb_a_1.0101_15 vs. Amb_a_1.0201_15,-0.01841012469408647,-0.12637362637362637,85.0,12.0,85.0,93.0,75.0,86.0,100.0,48.0,0.933873,88.88888888888889,42.0,88.88888888888889,42.0,88.88888888888889,42.0,1.71,3.65,1.94,1,1,1,8354.65,0.14122299110295156
Amb_a_1.0101_15 vs. Amb_a_1.0304_15,0.27466934573553786,0.027472527472527472,80.0,12.0,80.0,100.0,80.0,100.0,100.0,54.0,0.963040,77.77777777777779,40.0,77.77777777777779,40.0,77.77777777777779,40.0,2.61,3.65,1.04,1,1,1,7791.2,0.2634351949420442
Amb_a_1.0101_15 vs. Amb_a_1.0401_15,0.17826053756683075,0.29696969696969694,90.0,15.0,90.0,105.0,85.0,103.0,100.0,60.0,0.980372,0.0,-3.0,0.0,-3.0,0.0,-3.0,1.3900000000000001,3.65,2.26,1,1,1,8874.9,0.12122681537156019
Amb_a_1.0101_15 vs. Amb_a_1.0501_15,-0.1100473941927308,-0.2606060606060606,65.0,5.0,65.0,77.0,60.0,77.0,77.77777777777779,50.0,0.899896,11.11111111111111,7.0,66.66666666666666,34.0,11.11111111111111,7.0,3.41,3.65,0.24,1,1,0,6278.35,1.1415525114155252
Amb_a_1.0101_16 vs. Amb_a_1.0201_16,0.8648388545414132,0.5363636363636364,85.0,14.0,85.0,121.0,85.0,121.0,100.0,69.0,0.949662,88.88888888888889,54.0,88.88888888888889,54.0,88.88888888888889,54.0,1.44,2.26,0.82,1,2,1,8377.6,0.5396071659831643
Amb_a_1.0101_16 vs. Amb_a_1.0401_16,0.8748887069786836,0.7692307692307693,95.0,18.0,95.0,133.0,95.0,133.0,100.0,69.0,0.976342,22.22222222222222,-1.0,22.22222222222222,-1.0,22.22222222222222,-1.0,1.7599999999999998,2.26,0.5,1,3,0,9332.8,0.8849557522123894
Amb_a_1.0101_16 vs. Amb_a_1.0501_16,0.7906022851199683,0.17575757575757575,85.0,14.0,85.0,126.0,85.0,126.0,88.88888888888889,65.0,0.920825,77.77777777777779,52.0,77.77777777777779,52.0,77.77777777777779,52.0,0.5499999999999998,2.26,1.71,1,1,1,8453.25,0.25875899187496765
Amb_a_1.0101_17 vs. Amb_a_1.0201_17,0.4349396796104509,0.3140350877192983,70.0,8.0,70.0,103.0,70.0,103.0,77.77777777777779,58.0,0.872826,66.66666666666666,40.0,66.66666666666666,40.0,66.66666666666666,40.0,0.09999999999999998,0.4,0.5,3,2,1,6993.0,5.0
Amb_a_1.0101_17 vs. Amb_a_1.0401_17,0.8213415648502002,0.6433566433566434,75.0,10.0,75.0,115.0,75.0,115.0,88.88888888888889,62.0,0.943030,0.0,-10.0,0.0,-10.0,33.33333333333333,12.0,1.58,0.4,1.98,3,1,0,7381.5,1.2626262626262628
Amb_a_1.0101_17 vs. Amb_a_1.0501_17,0.09714001840733671,-0.0879120879120879,75.0,10.0,75.0,110.0,75.0,110.0,88.88888888888889,65.0,0.888545,66.66666666666666,45.0,66.66666666666666,45.0,66.66666666666666,45.0,2.39,0.4,2.79,3,1,1,7320.75,0.8960573476702509
Amb_a_1.0201_1 vs. Amb_a_1.0304_1,0.34303295220710434,0.16483516483516483,85.0,14.0,85.0,112.0,85.0,112.0,100.0,60.0,0.956205,66.66666666666666,40.0,66.66666666666666,40.0,66.66666666666666,40.0,0.010000000000000009,0.99,1.0,2,1,1,8499.15,1.0101010101010102
Amb_a_1.0201_3 vs. Amb_a_1.0401_3,0.2215137691213208,0.4545454545454546,75.0,9.0,75.0,93.0,70.0,88.0,100.0,57.0,0.913907,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,2.5,0.24,2.74,4,1,1,7312.5,1.5206812652068127
Amb_a_1.0201_3 vs. Amb_a_1.0501_3,-0.13858739735514206,0.04761904761904763,80.0,12.0,80.0,115.0,80.0,115.0,88.88888888888889,57.0,0.958192,11.11111111111111,-9.0,88.88888888888889,57.0,88.88888888888889,57.0,0.04999999999999999,0.24,0.29,4,2,2,7996.0,14.367816091954024
Amb_a_1.0201_4 vs. Amb_a_1.0304_4,0.6102956639283695,0.3142857142857143,90.0,16.0,90.0,129.0,90.0,128.0,100.0,64.0,0.945002,11.11111111111111,-17.0,11.11111111111111,4.0,77.77777777777779,53.0,0.6399999999999999,1.04,1.68,5,2,2,8942.4,0.5723443223443223
Amb_a_1.0201_4 vs. Amb_a_1.0401_4,0.04647312977812422,0.3186813186813187,75.0,9.0,75.0,106.0,70.0,101.0,77.77777777777779,54.0,0.871027,66.66666666666666,42.0,66.66666666666666,42.0,66.66666666666666,42.0,0.93,1.04,0.11,5,6,4,7430.249999999999,8.741258741258742
Amb_a_1.0201_4 vs. Amb_a_1.0501_4,0.26955444068156853,0.15604395604395604,70.0,8.0,70.0,103.0,70.0,103.0,77.77777777777779,54.0,0.879130,55.55555555555556,38.0,55.55555555555556,38.0,66.66666666666666,50.0,0.040000000000000036,1.04,1.0,5,3,2,6997.2,0.9615384615384615
Amb_a_1.0201_5 vs. Amb_a_1.0304_5,0.8327365512245871,0.557142857142857,90.0,16.0,90.0,126.0,90.0,128.0,100.0,67.0,0.978139,100.0,64.0,100.0,64.0,100.0,64.0,0.0,0.15,0.15,4,4,4,9000.0,44.44444444444445
Amb_a_1.0201_5 vs. Amb_a_1.0501_5,0.7098945962300762,0.07692307692307693,70.0,8.0,70.0,96.0,70.0,92.0,77.77777777777779,46.0,0.843761,77.77777777777779,44.0,77.77777777777779,44.0,77.77777777777779,44.0,0.09,0.15,0.06,4,5,4,6993.7,111.11111111111113
Amb_a_1.0201_6 vs. Amb_a_1.0304_6,0.856972374352692,0.6205882352941177,85.0,13.0,85.0,118.0,80.0,113.0,100.0,65.0,0.946213,100.0,63.0,100.0,63.0,100.0,64.0,0.3800000000000001,0.96,1.34,5,4,4,8467.7,0.7773631840796019
Amb_a_1.0201_6 vs. Amb_a_1.0401_6,0.9803092222273594,0.7107142857142856,85.0,14.0,85.0,114.0,85.0,115.0,100.0,65.0,0.963928,100.0,63.0,100.0,63.0,100.0,64.0,0.19999999999999996,0.96,1.16,5,4,4,8483.0,0.8979885057471265
Amb_a_1.0201_6 vs. Amb_a_1.0501_6,0.94824043891401,0.7235294117647059,75.0,9.0,75.0,108.0,70.0,103.0,88.88888888888889,61.0,0.915836,88.88888888888889,60.0,88.88888888888889,60.0,88.88888888888889,61.0,0.55,0.96,1.51,5,4,4,7458.75,0.6898454746136866
Amb_a_1.0201_8 vs. Amb_a_1.0304_8,0.9455162500673677,0.8241758241758241,90.0,16.0,90.0,118.0,90.0,117.0,100.0,62.0,0.945759,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,53.0,1.1500000000000001,1.61,0.46,1,2,1,8896.5,1.3502565487442613
Amb_a_1.0201_8 vs. Amb_a_1.0401_8,0.8866496755138256,0.6153846153846154,75.0,8.0,75.0,91.0,60.0,81.0,100.0,59.0,0.896447,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,53.0,1.1300000000000001,1.61,0.48,1,2,1,7415.25,1.2939958592132506
Amb_a_1.0201_9 vs. Amb_a_1.0304_9,0.04470447018832491,-0.34615384615384615,90.0,16.0,90.0,117.0,90.0,116.0,100.0,55.0,0.942352,100.0,51.0,100.0,51.0,100.0,51.0,0.30000000000000004,1.28,0.98,5,3,3,8973.0,0.7971938775510204
Amb_a_1.0201_9 vs. Amb_a_1.0401_9,-0.4800448283836582,-0.6818181818181819,50.0,-2.0,50.0,63.0,50.0,52.0,55.55555555555556,31.0,0.824091,0.0,3.0,55.55555555555556,28.0,55.55555555555556,28.0,0.5800000000000001,1.28,0.7,5,3,3,4971.0,1.1160714285714286
Amb_a_1.0201_9 vs. Amb_a_1.0501_9,-0.4418807037128592,-0.46153846153846156,65.0,5.0,65.0,81.0,60.0,71.0,77.77777777777779,41.0,0.864797,66.66666666666666,30.0,66.66666666666666,30.0,66.66666666666666,33.0,1.22,1.28,0.06,5,5,3,6420.7,13.020833333333334
Amb_a_1.0201_11 vs. Amb_a_1.0304_11,0.5285335246316909,0.557142857142857,80.0,12.0,80.0,117.0,80.0,117.0,100.0,60.0,0.937240,88.88888888888889,50.0,88.88888888888889,50.0,88.88888888888889,50.0,0.24000000000000005,0.65,0.41,1,2,1,7980.8,3.7523452157598496
Amb_a_1.0201_11 vs. Amb_a_1.0401_11,0.36622717016692863,0.7272727272727274,65.0,6.0,65.0,99.0,65.0,99.0,88.88888888888889,57.0,0.855797,66.66666666666666,42.0,66.66666666666666,42.0,66.66666666666666,42.0,1.1099999999999999,0.65,1.76,1,2,1,6427.85,0.8741258741258742
Amb_a_1.0201_11 vs. Amb_a_1.0501_11,0.6894254533698597,0.5392857142857141,75.0,10.0,75.0,105.0,75.0,104.0,88.88888888888889,53.0,0.892896,77.77777777777779,46.0,77.77777777777779,46.0,77.77777777777779,46.0,0.06000000000000005,0.65,0.59,1,1,1,7495.5,2.607561929595828
Amb_a_1.0201_12 vs. Amb_a_1.0501_12,0.5726463470883523,0.5824175824175823,80.0,12.0,80.0,101.0,80.0,101.0,88.88888888888889,51.0,0.906680,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,0.13,0.39,0.26,3,3,3,7989.6,9.861932938856015
Amb_a_1.0201_13 vs. Amb_a_1.0304_13,-0.10803740616790035,0.21428571428571427,90.0,16.0,90.0,123.0,90.0,122.0,100.0,65.0,0.934699,77.77777777777779,44.0,77.77777777777779,44.0,77.77777777777779,44.0,0.17999999999999994,1.52,1.7,1,3,0,8983.8,0.38699690402476783
Amb_a_1.0201_14 vs. Amb_a_1.0401_14,1.0,1.0,100.0,20.0,100.0,125.0,100.0,125.0,100.0,65.0,1.000000,100.0,50.0,100.0,50.0,100.0,50.0,0.040000000000000036,1.98,1.94,1,1,1,9996.0,0.26033531188170367
Amb_a_1.0201_14 vs. Amb_a_1.0304_14,-0.06494410025841606,0.04761904761904762,85.0,14.0,85.0,113.0,85.0,113.0,100.0,65.0,0.947679,77.77777777777779,43.0,77.77777777777779,43.0,77.77777777777779,43.0,0.8599999999999999,1.98,1.12,1,1,1,8426.9,0.4509379509379509
Amb_a_1.0201_14 vs. Amb_a_1.0501_14,-0.08569427638023079,-0.18333333333333338,60.0,4.0,60.0,77.0,60.0,75.0,66.66666666666666,47.0,0.831801,0.0,-7.0,0.0,-5.0,0.0,-7.0,0.3500000000000001,1.98,1.63,1,1,0,5979.0,0.30984693561380683
Amb_a_1.0201_15 vs. Amb_a_1.0304_15,0.8569295967120858,0.1912087912087912,75.0,10.0,75.0,90.0,75.0,90.0,100.0,48.0,0.931366,77.77777777777779,43.0,77.77777777777779,43.0,77.77777777777779,43.0,0.8999999999999999,1.94,1.04,1,1,1,7432.5,0.4956383822363204
Amb_a_1.0201_15 vs. Amb_a_1.0501_15,-0.34178422298690087,-0.4642857142857144,65.0,5.0,65.0,70.0,60.0,67.0,66.66666666666666,38.0,0.877826,11.11111111111111,4.0,66.66666666666666,34.0,11.11111111111111,4.0,1.7,1.94,0.24,1,1,0,6389.5,2.1477663230240553
Amb_a_1.0201_16 vs. Amb_a_1.0304_16,0.4557034689868943,-0.04642857142857142,95.0,17.0,95.0,127.0,90.0,123.0,100.0,69.0,0.973397,100.0,59.0,100.0,59.0,100.0,59.0,0.0,0.82,0.82,2,2,2,9500.0,1.48720999405116
Amb_a_1.0201_16 vs. Amb_a_1.0401_16,0.8461595653104065,0.6571428571428571,85.0,14.0,85.0,119.0,85.0,119.0,100.0,69.0,0.947976,33.33333333333333,4.0,33.33333333333333,4.0,33.33333333333333,4.0,0.31999999999999995,0.82,0.5,2,3,0,8472.800000000001,2.4390243902439024
Amb_a_1.0201_16 vs. Amb_a_1.0501_16,0.9244846797557887,0.16483516483516483,75.0,10.0,75.0,112.0,75.0,112.0,88.88888888888889,64.0,0.890746,66.66666666666666,44.0,66.66666666666666,44.0,66.66666666666666,44.0,0.89,0.82,1.71,2,1,1,7433.25,0.7131650263871059
Amb_a_1.0201_17 vs. Amb_a_1.0401_17,0.22671926464038977,0.37719298245614036,65.0,6.0,65.0,96.0,65.0,96.0,77.77777777777779,56.0,0.865817,0.0,-5.0,11.11111111111111,-13.0,0.0,-5.0,1.48,0.5,1.98,2,1,0,6403.8,1.0101010101010102
Amb_a_1.0201_17 vs. Amb_a_1.0501_17,0.010949242319602233,-0.06707946336429307,70.0,8.0,70.0,108.0,70.0,108.0,77.77777777777779,59.0,0.879013,55.55555555555556,42.0,55.55555555555556,42.0,55.55555555555556,42.0,2.29,0.5,2.79,2,1,0,6839.7,0.7168458781362007
Amb_a_1.0304_3 vs. Amb_a_1.0401_3,0.3666006090721624,0.5664335664335665,75.0,8.0,75.0,93.0,65.0,87.0,100.0,57.0,0.911962,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,2.52,0.22,2.74,4,1,1,7311.0,1.6589250165892504
Amb_a_1.0304_3 vs. Amb_a_1.0501_3,-0.3478939526502097,-0.21428571428571433,85.0,14.0,85.0,116.0,85.0,116.0,88.88888888888889,57.0,0.962277,11.11111111111111,-9.0,88.88888888888889,57.0,88.88888888888889,57.0,0.06999999999999998,0.22,0.29,4,2,2,8494.050000000001,15.673981191222573
Amb_a_1.0304_4 vs. Amb_a_1.0401_4,-0.0633223524333239,-0.13636363636363638,75.0,8.0,70.0,105.0,65.0,95.0,77.77777777777779,54.0,0.862720,11.11111111111111,-23.0,11.11111111111111,-23.0,55.55555555555556,36.0,1.5699999999999998,1.68,0.11,2,6,1,7382.250000000001,5.411255411255412
Amb_a_1.0304_4 vs. Amb_a_1.0501_4,0.6648524173808205,0.16923076923076924,80.0,12.0,80.0,111.0,80.0,112.0,88.88888888888889,62.0,0.918368,0.0,-15.0,88.88888888888889,59.0,88.88888888888889,59.0,0.6799999999999999,1.68,1.0,2,3,2,7945.599999999999,0.5952380952380952
Amb_a_1.0304_5 vs. Amb_a_1.0401_5,0.36366327812917454,-0.07142857142857142,65.0,6.0,65.0,104.0,65.0,104.0,77.77777777777779,57.0,0.869017,77.77777777777779,57.0,77.77777777777779,57.0,77.77777777777779,57.0,0.21,0.15,0.36,4,3,2,6486.35,18.51851851851852
Amb_a_1.0304_5 vs. Amb_a_1.0501_5,0.7940037231892213,0.2835164835164835,75.0,9.0,75.0,100.0,70.0,89.0,88.88888888888889,52.0,0.844462,77.77777777777779,44.0,77.77777777777779,44.0,77.77777777777779,44.0,0.09,0.15,0.06,4,5,4,7493.25,111.11111111111113
Amb_a_1.0304_6 vs. Amb_a_1.0401_6,0.9063891914346975,0.538235294117647,80.0,12.0,80.0,114.0,80.0,114.0,100.0,65.0,0.949731,100.0,63.0,100.0,63.0,100.0,64.0,0.18000000000000016,1.34,1.16,4,4,4,7985.599999999999,0.6433350488934637
Amb_a_1.0304_6 vs. Amb_a_1.0501_6,0.7617399052818894,0.7941176470588236,90.0,16.0,90.0,123.0,90.0,123.0,100.0,61.0,0.966999,88.88888888888889,60.0,88.88888888888889,60.0,88.88888888888889,61.0,0.16999999999999993,1.34,1.51,4,4,4,8984.7,0.4942176534545814
Amb_a_1.0304_8 vs. Amb_a_1.0401_8,0.9564350973682091,0.7098901098901099,80.0,9.0,80.0,95.0,65.0,85.0,100.0,59.0,0.921407,100.0,57.0,100.0,57.0,100.0,57.0,0.019999999999999962,0.46,0.48,2,2,2,7998.400000000001,4.528985507246377
Amb_a_1.0304_9 vs. Amb_a_1.0401_9,0.09754898563979637,0.03736263736263736,55.00000000000001,0.0,55.00000000000001,67.0,55.00000000000001,56.0,55.55555555555556,31.0,0.830288,0.0,3.0,55.55555555555556,28.0,55.55555555555556,28.0,0.28,0.98,0.7,3,3,2,5484.6,1.457725947521866
Amb_a_1.0304_9 vs. Amb_a_1.0501_9,-0.37911067758372674,-0.521978021978022,65.0,4.0,65.0,81.0,55.00000000000001,65.0,77.77777777777779,39.0,0.844231,66.66666666666666,30.0,66.66666666666666,30.0,66.66666666666666,30.0,0.9199999999999999,0.98,0.06,3,5,2,6440.2,17.006802721088437
Amb_a_1.0304_11 vs. Amb_a_1.0401_11,0.8545776258847798,0.6978021978021978,70.0,8.0,70.0,94.0,70.0,95.0,88.88888888888889,50.0,0.861658,77.77777777777779,46.0,77.77777777777779,46.0,77.77777777777779,46.0,1.35,0.41,1.76,2,2,1,6905.5,1.385809312638581
Amb_a_1.0304_11 vs. Amb_a_1.0501_11,0.8689963698232865,0.6967032967032967,75.0,10.0,75.0,107.0,75.0,107.0,88.88888888888889,53.0,0.913909,88.88888888888889,50.0,88.88888888888889,50.0,88.88888888888889,50.0,0.18,0.41,0.59,2,1,1,7486.499999999999,4.133939644481191
Amb_a_1.0304_12 vs. Amb_a_1.0401_12,0.5974088352859568,0.6293706293706295,80.0,12.0,80.0,102.0,80.0,101.0,88.88888888888889,54.0,0.902172,77.77777777777779,46.0,77.77777777777779,46.0,77.77777777777779,46.0,0.94,0.46,1.4,3,4,3,7924.8,1.5527950310559007
Amb_a_1.0304_12 vs. Amb_a_1.0501_12,0.857705526500536,0.7142857142857143,80.0,12.0,80.0,100.0,80.0,98.0,88.88888888888889,54.0,0.928146,88.88888888888889,54.0,88.88888888888889,54.0,88.88888888888889,54.0,0.2,0.46,0.26,3,3,3,7984.0,8.361204013377925
Amb_a_1.0304_14 vs. Amb_a_1.0401_14,-0.06494410025841606,0.04761904761904762,85.0,14.0,85.0,113.0,85.0,113.0,100.0,65.0,0.947679,77.77777777777779,43.0,77.77777777777779,43.0,77.77777777777779,43.0,0.8199999999999998,1.12,1.94,1,1,1,8430.300000000001,0.4602356406480118
Amb_a_1.0304_14 vs. Amb_a_1.0501_14,-0.43503525905450646,-0.8333333333333333,55.00000000000001,2.0,55.00000000000001,77.0,55.00000000000001,72.0,66.66666666666666,47.0,0.819279,0.0,-8.0,0.0,-8.0,0.0,-8.0,0.5099999999999998,1.12,1.63,1,1,0,5471.950000000001,0.5477651183172655
Amb_a_1.0304_15 vs. Amb_a_1.0401_15,0.08794134934079399,0.20000000000000004,80.0,12.0,80.0,102.0,80.0,102.0,100.0,54.0,0.964732,0.0,-6.0,0.0,-6.0,0.0,-6.0,1.2199999999999998,1.04,2.26,1,1,1,7902.4,0.4254594962559564
Amb_a_1.0304_15 vs. Amb_a_1.0501_15,-0.13688690342190304,0.18181818181818182,65.0,5.0,65.0,81.0,60.0,78.0,77.77777777777779,49.0,0.899526,0.0,1.0,66.66666666666666,34.0,0.0,1.0,0.8,1.04,0.24,1,1,0,6448.0,4.006410256410256
Amb_a_1.0304_16 vs. Amb_a_1.0401_16,0.20521625173012617,0.1647058823529412,85.0,14.0,85.0,120.0,85.0,117.0,100.0,69.0,0.941193,33.33333333333333,4.0,33.33333333333333,4.0,33.33333333333333,4.0,0.31999999999999995,0.82,0.5,2,3,0,8472.800000000001,2.4390243902439024
Amb_a_1.0304_16 vs. Amb_a_1.0501_16,0.22199471831537682,-0.09090909090909093,75.0,10.0,75.0,110.0,75.0,110.0,88.88888888888889,64.0,0.884537,66.66666666666666,44.0,66.66666666666666,44.0,66.66666666666666,44.0,0.89,0.82,1.71,2,1,1,7433.25,0.7131650263871059
Amb_a_1.0401_3 vs. Amb_a_1.0501_3,-0.11928408113667226,0.1258741258741259,70.0,6.0,70.0,92.0,60.0,85.0,88.88888888888889,56.0,0.902889,22.22222222222222,-1.0,66.66666666666666,44.0,77.77777777777779,48.0,2.45,2.74,0.29,1,2,1,6828.5,1.2584948401711553
Amb_a_1.0401_4 vs. Amb_a_1.0501_4,-0.38166828743380943,-0.3727272727272728,70.0,6.0,65.0,91.0,60.0,80.0,77.77777777777779,46.0,0.830440,55.55555555555556,30.0,55.55555555555556,30.0,55.55555555555556,30.0,0.89,0.11,1.0,6,3,2,6937.7,9.090909090909092
