Betv1_4 vs. Mald1_4,0.4185670971659232,0.4008526390924413,70.0,7.0,70.0,102.0,65.0,98.0,77.77777777777779,52.0,0.861968,44.44444444444444,23.0,44.44444444444444,23.0,44.44444444444444,23.0,0.9000000000000001,1.1,0.2,2,1,1,6937.0,4.545454545454545,2,104.0
Betv1_4 vs. Quea1_4,0.37483978845454025,0.3010087365478429,75.0,10.0,75.0,96.0,75.0,96.0,88.88888888888889,55.0,0.897815,66.66666666666666,32.0,66.66666666666666,32.0,66.66666666666666,32.0,0.76,1.1,0.34,2,1,1,7443.0,2.67379679144385,2,98.0
Alng1_5 vs. Betv1_5,0.2344367990931326,0.27353829093085813,95.0,18.0,95.0,131.0,95.0,131.0,100.0,67.0,0.989398,100.0,65.0,100.0,65.0,100.0,65.0,0.0,0.68,0.68,1,1,1,9500.0,2.1626297577854667,1,132.0
Betv1_5 vs. Cora1_5,0.27674187803706946,0.3160173764484814,80.0,12.0,80.0,112.0,80.0,112.0,100.0,66.0,0.947208,88.88888888888889,64.0,88.88888888888889,64.0,88.88888888888889,64.0,1.79,0.68,2.47,1,1,1,7856.799999999999,0.5953798523457966,1,113.0
Betv1_5 vs. Quea1_5,0.727663023580483,0.6816119391315242,80.0,12.0,80.0,105.0,80.0,104.0,100.0,65.0,0.952641,100.0,65.0,100.0,65.0,100.0,65.0,0.09999999999999998,0.68,0.78,1,1,1,7992.0,1.8853695324283557,1,106.0
Alng1_7 vs. Betv1_7,0.7079366223978447,0.5557619059653037,80.0,12.0,80.0,111.0,80.0,110.0,88.88888888888889,57.0,0.922791,0.0,-14.0,88.88888888888889,52.0,88.88888888888889,55.0,1.19,1.24,0.05,5,6,5,7904.8,16.129032258064516,30,141.0
Betv1_7 vs. Cora1_7,0.759115727525472,0.5830044400592007,75.0,10.0,75.0,102.0,75.0,99.0,88.88888888888889,54.0,0.910990,11.11111111111111,-10.0,88.88888888888889,52.0,88.88888888888889,52.0,1.07,0.05,1.12,6,5,5,7419.750000000001,17.857142857142854,30,132.0
Betv1_7 vs. Mald1_7,0.35070637397233567,0.5382191562149811,40.0,-4.0,40.0,63.0,40.0,62.0,55.55555555555556,37.0,0.837735,55.55555555555556,37.0,44.44444444444444,22.0,55.55555555555556,37.0,3.0700000000000003,0.05,3.12,6,3,3,3877.2000000000003,6.41025641025641,18,81.0
Betv1_7 vs. Quea1_7,0.5271423938209011,0.5114645688007696,40.0,-4.0,40.0,54.0,40.0,58.0,66.66666666666666,46.0,0.818609,0.0,-15.0,44.44444444444444,32.0,66.66666666666666,46.0,2.72,0.05,2.77,6,4,4,3891.2,7.220216606498195,24,78.0
Alng1_8 vs. Betv1_8,0.617970661850287,0.6093769324605374,75.0,10.0,75.0,102.0,75.0,103.0,77.77777777777779,50.0,0.887943,77.77777777777779,48.0,77.77777777777779,48.0,77.77777777777779,48.0,0.4,0.46,0.06,3,4,2,7470.0,36.231884057971016,12,114.0
Betv1_8 vs. Cora1_8,0.6504349678704244,0.5354058884901474,75.0,10.0,75.0,99.0,75.0,102.0,88.88888888888889,54.0,0.912889,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,0.45,0.06,0.51,4,2,2,7466.25,32.6797385620915,8,107.0
Betv1_8 vs. Mald1_8,0.18330317648505978,0.07288256387166449,45.0,-2.0,45.0,70.0,45.0,72.0,55.55555555555556,37.0,0.839987,44.44444444444444,33.0,44.44444444444444,33.0,44.44444444444444,33.0,1.42,0.06,1.48,4,1,1,4436.1,11.261261261261263,4,74.0
Alng1_9 vs. Betv1_9,0.49222516743367,0.4033293335613277,70.0,8.0,70.0,102.0,70.0,102.0,77.77777777777779,51.0,0.899022,66.66666666666666,44.0,66.66666666666666,44.0,66.66666666666666,44.0,2.08,3.65,1.57,1,2,1,6854.400000000001,0.17450484250937962,2,104.0
Betv1_9 vs. Cora1_9,0.4853148363492305,0.20859635050999434,60.0,4.0,60.0,86.0,60.0,83.0,66.66666666666666,43.0,0.861990,0.0,-15.0,55.55555555555556,32.0,0.0,-15.0,0.030000000000000027,1.57,1.6,2,2,0,5998.2,0.39808917197452226,4,90.0
Betv1_9 vs. Mald1_9,0.3306997524283008,0.23783431396800897,50.0,0.0,50.0,69.0,50.0,71.0,55.55555555555556,36.0,0.841107,0.0,-14.0,44.44444444444444,30.0,0.0,-14.0,2.9899999999999993,1.57,4.56,2,1,0,4850.5,0.13968041121913063,2,71.0
Alng1_10 vs. Betv1_10,0.8125911836261716,0.7288338082623911,80.0,12.0,80.0,111.0,80.0,111.0,88.88888888888889,52.0,0.960370,88.88888888888889,50.0,88.88888888888889,50.0,88.88888888888889,50.0,0.49,1.98,1.49,2,2,2,7960.8,0.3389600705036947,4,115.0
Betv1_10 vs. Cora1_10,0.5955409387427116,0.5035823999592831,65.0,6.0,65.0,90.0,65.0,90.0,66.66666666666666,43.0,0.913046,66.66666666666666,41.0,66.66666666666666,41.0,66.66666666666666,41.0,0.75,1.49,0.74,2,1,1,6451.25,0.906947215672048,2,92.0
Betv1_10 vs. Mald1_10,0.048433989910246715,0.17536393746974885,50.0,0.0,50.0,65.0,50.0,65.0,66.66666666666666,40.0,0.878229,0.0,-4.0,11.11111111111111,-11.0,55.55555555555556,30.0,0.5599999999999998,1.49,2.05,2,1,1,4972.0,0.32738582419381246,2,67.0
Betv1_10 vs. Quea1_10,0.5445969882355556,0.2891467463566551,57.89473684210527,1.0,57.89473684210527,75.0,57.89473684210527,72.0,77.77777777777779,46.0,0.878070,0.0,-6.0,55.55555555555556,35.0,66.66666666666666,33.0,3.34,1.49,4.83,2,1,1,5596.105263157895,0.13895257548598663,2,77.0
Alng1_11 vs. Betv1_11,0.7169986082214906,0.7916616776422051,90.0,16.0,90.0,114.0,90.0,114.0,100.0,60.0,0.971584,88.88888888888889,54.0,88.88888888888889,54.0,88.88888888888889,54.0,0.5899999999999999,3.95,4.54,1,1,1,8946.9,0.055763118273573845,1,115.0
Betv1_11 vs. Cora1_11,0.48496236807315624,0.4637306264084102,75.0,10.0,75.0,96.0,75.0,96.0,88.88888888888889,51.0,0.914941,77.77777777777779,45.0,77.77777777777779,45.0,77.77777777777779,45.0,0.5,4.54,4.04,1,1,0,7462.5,0.05452087058926157,1,97.0
Betv1_11 vs. Mald1_11,0.2292215188939404,0.39503299034381284,63.1578947368421,2.0,63.1578947368421,73.0,63.1578947368421,65.0,44.44444444444444,26.0,0.856092,33.33333333333333,17.0,33.33333333333333,17.0,33.33333333333333,17.0,4.33,4.54,0.21,1,2,0,6042.315789473684,1.0488777008600796,2,75.0
Alng1_12 vs. Betv1_12,0.8691064416821475,0.85499569455057,85.0,14.0,85.0,118.0,85.0,118.0,100.0,64.0,0.957401,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,61.0,0.10999999999999988,3.93,4.04,2,2,1,8490.65,0.06298339757639886,4,122.0
Betv1_12 vs. Cora1_12,0.7289474836499477,0.7566235424052775,75.0,10.0,75.0,107.0,75.0,107.0,88.88888888888889,58.0,0.908796,66.66666666666666,42.0,66.66666666666666,56.0,66.66666666666666,56.0,1.6800000000000002,4.04,2.36,2,3,2,7373.999999999999,0.1048833696929015,6,113.0
Betv1_12 vs. Mald1_12,0.14859792668056274,0.2928200496327803,63.1578947368421,3.0,63.1578947368421,78.0,63.1578947368421,74.0,77.77777777777779,51.0,0.850004,0.0,-9.0,22.22222222222222,2.0,0.0,-9.0,1.71,4.04,2.33,2,1,0,6207.789473684211,0.1062337993455998,2,80.0
Alng1_14 vs. Betv1_14,0.6865596246448432,0.6739425791092618,84.21052631578947,13.0,84.21052631578947,98.0,84.21052631578947,100.0,100.0,59.0,0.973882,88.88888888888889,47.0,88.88888888888889,47.0,88.88888888888889,47.0,0.21000000000000002,0.63,0.42,2,2,2,8403.368421052632,3.7792894935752077,4,102.0
Betv1_14 vs. Cora1_14,0.7525184093752119,0.7714885223984523,84.21052631578947,12.0,84.21052631578947,96.0,84.21052631578947,92.0,88.88888888888889,51.0,0.941987,88.88888888888889,48.0,88.88888888888889,48.0,88.88888888888889,48.0,0.31,0.42,0.73,2,3,2,8394.947368421052,3.2615786040443573,6,102.0
Betv1_14 vs. Quea1_14,0.46317232253600504,0.509812798645678,57.89473684210527,3.0,57.89473684210527,70.0,57.89473684210527,72.0,77.77777777777779,46.0,0.891033,66.66666666666666,39.0,66.66666666666666,39.0,66.66666666666666,39.0,0.10999999999999999,0.42,0.31,2,4,2,5783.105263157895,7.680491551459294,8,78.0
Alng1_2 vs. Quea1_2,0.46511492283108385,0.412552947010816,75.0,8.0,75.0,93.0,75.0,85.0,77.77777777777779,45.0,0.895883,44.44444444444444,29.0,44.44444444444444,29.0,77.77777777777779,42.0,2.0300000000000002,1.18,3.21,3,2,2,7347.75,0.26400549131421935,6,99.0
Cora1_2 vs. Quea1_2,0.3995190444192981,0.3045814479638009,70.0,7.0,70.0,88.0,70.0,80.0,77.77777777777779,39.0,0.876979,55.55555555555556,29.0,55.55555555555556,29.0,66.66666666666666,35.0,2.49,0.72,3.21,3,2,2,6825.700000000001,0.43267566632052606,6,94.0
Mald1_2 vs. Quea1_2,0.4852555669965931,0.4861698923213363,75.0,9.0,75.0,92.0,75.0,87.0,77.77777777777779,44.0,0.876035,66.66666666666666,39.0,66.66666666666666,39.0,66.66666666666666,39.0,2.92,0.29,3.21,4,2,2,7281.0,1.074229240519927,8,100.0
Alng1_3 vs. Quea1_3,0.5556680444316452,0.4937754711339089,55.00000000000001,1.0,55.00000000000001,73.0,55.00000000000001,69.0,55.55555555555556,35.0,0.850230,0.0,-13.0,0.0,-7.0,55.55555555555556,33.0,0.69,2.29,1.6,3,3,1,5462.050000000001,0.27292576419213976,9,82.0
Cora1_3 vs. Quea1_3,0.6752205614296378,0.5456343817713425,60.0,4.0,60.0,73.0,60.0,71.0,77.77777777777779,40.0,0.861406,11.11111111111111,-11.0,55.55555555555556,29.0,66.66666666666666,36.0,0.26,1.34,1.6,4,3,1,5984.4,0.46641791044776115,12,85.0
Mald1_3 vs. Quea1_3,0.6661561030210104,0.5671108521784894,70.0,7.0,70.0,89.0,70.0,86.0,77.77777777777779,44.0,0.885548,11.11111111111111,-10.0,66.66666666666666,39.0,77.77777777777779,44.0,1.02,0.58,1.6,4,3,1,6928.6,1.0775862068965518,12,101.0
Alng1_4 vs. Quea1_4,0.05152496447652824,0.03195701868643616,65.0,6.0,65.0,90.0,65.0,90.0,88.88888888888889,55.0,0.880370,55.55555555555556,31.0,55.55555555555556,31.0,55.55555555555556,31.0,2.69,3.03,0.34,2,1,1,6325.150000000001,0.9706853038245,2,92.0
Cora1_4 vs. Quea1_4,0.20471656815706718,0.002264364653399151,70.0,8.0,70.0,94.0,70.0,94.0,77.77777777777779,54.0,0.892333,55.55555555555556,30.0,55.55555555555556,30.0,55.55555555555556,30.0,0.6099999999999999,0.95,0.34,2,1,1,6957.3,3.095975232198142,2,96.0
Mald1_4 vs. Quea1_4,0.38285426694885516,0.2983691358375335,65.0,6.0,65.0,94.0,65.0,95.0,77.77777777777779,55.0,0.887275,66.66666666666666,37.0,66.66666666666666,37.0,66.66666666666666,37.0,0.14,0.2,0.34,1,1,1,6490.9,14.705882352941176,1,95.0
Alng1_5 vs. Quea1_5,0.41747416201371473,0.48167110427616244,85.0,14.0,85.0,108.0,85.0,107.0,100.0,65.0,0.961650,100.0,65.0,100.0,65.0,100.0,65.0,0.09999999999999998,0.68,0.78,1,1,1,8491.5,1.8853695324283557,1,109.0
Cora1_5 vs. Quea1_5,0.7918140992544399,0.6329549541291055,80.0,12.0,80.0,111.0,80.0,110.0,100.0,65.0,0.941663,88.88888888888889,64.0,88.88888888888889,64.0,88.88888888888889,64.0,1.6900000000000002,2.47,0.78,1,1,1,7864.8,0.5190491020450534,1,112.0
Alng1_7 vs. Quea1_7,0.6194721260993631,0.5623590899039413,45.0,-2.0,45.0,62.0,45.0,60.0,66.66666666666666,47.0,0.823898,0.0,-7.0,66.66666666666666,47.0,66.66666666666666,47.0,1.53,1.24,2.77,5,4,4,4431.15,0.29113776639105626,20,82.0
Cora1_7 vs. Quea1_7,0.5750721914626361,0.4158893212104521,40.0,-4.0,45.0,65.0,40.0,64.0,55.55555555555556,43.0,0.831845,0.0,-8.0,55.55555555555556,43.0,55.55555555555556,43.0,1.65,1.12,2.77,5,4,4,3934.0,0.3223310985043837,20,85.0
Mald1_7 vs. Quea1_7,0.332109070598697,0.21751882733146388,50.0,-2.0,50.0,73.0,50.0,68.0,55.55555555555556,42.0,0.847891,0.0,-12.0,55.55555555555556,42.0,11.11111111111111,-10.0,0.3500000000000001,3.12,2.77,3,4,3,4982.5,0.1157085994631121,12,85.0
Alng1_10 vs. Quea1_10,0.682087524961001,0.47542761878001316,57.89473684210527,2.0,63.1578947368421,71.0,57.89473684210527,70.0,77.77777777777779,45.0,0.881470,0.0,-5.0,66.66666666666666,36.0,77.77777777777779,34.0,2.85,1.98,4.83,2,1,1,5624.473684210527,0.10456532195662631,2,73.0
Cora1_10 vs. Quea1_10,0.7436508387323258,0.30236683192762825,52.63157894736842,0.0,52.63157894736842,62.0,47.368421052631575,60.0,66.66666666666666,35.0,0.875053,0.0,-8.0,55.55555555555556,35.0,0.0,-8.0,4.09,0.74,4.83,1,1,0,5047.894736842105,0.2797828884785406,1,63.0
Mald1_10 vs. Quea1_10,0.30073037277214054,0.19425632870541423,57.89473684210527,2.0,57.89473684210527,55.0,57.89473684210527,52.0,66.66666666666666,27.0,0.873548,66.66666666666666,26.0,66.66666666666666,26.0,66.66666666666666,26.0,2.7800000000000002,2.05,4.83,1,1,1,5628.526315789474,0.10099479876786345,1,56.0
Alng1_15 vs. Quea1_15,0.38719445258048574,0.3854465254443243,50.0,0.0,55.00000000000001,68.0,55.00000000000001,64.0,55.55555555555556,31.0,0.855974,33.33333333333333,19.0,33.33333333333333,19.0,33.33333333333333,19.0,2.11,2.96,0.85,1,1,1,4894.5,0.397456279809221,1,69.0
Cora1_15 vs. Quea1_15,0.3002762497701144,0.3171646648364921,40.0,-5.0,40.0,52.0,35.0,48.0,44.44444444444444,30.0,0.825541,22.22222222222222,18.0,22.22222222222222,18.0,22.22222222222222,18.0,2.6,3.45,0.85,1,1,1,3896.0,0.3410059676044331,1,53.0
Mald1_14 vs. Quea1_15,0.16878793404099787,0.2442848332981776,50.0,0.0,50.0,69.0,50.0,67.0,55.55555555555556,35.0,0.848129,0.0,-6.0,22.22222222222222,20.0,33.33333333333333,24.0,0.35,0.5,0.85,2,1,1,4982.5,2.3529411764705883,2,71.0
Alng1_13 vs. Quea1_13,0.797806629790791,0.6728978708890413,70.0,8.0,75.0,87.0,75.0,83.0,88.88888888888889,49.0,0.908393,33.33333333333333,9.0,33.33333333333333,9.0,33.33333333333333,9.0,1.9999999999999998,2.26,0.26,3,1,1,6860.0,1.7018379850238257,3,90.0
Alng1_14 vs. Quea1_14,0.8522996219631855,0.8089856214455481,68.42105263157895,7.0,68.42105263157895,83.0,68.42105263157895,83.0,88.88888888888889,49.0,0.912856,77.77777777777779,42.0,77.77777777777779,42.0,77.77777777777779,42.0,0.32,0.63,0.31,2,4,2,6820.21052631579,5.1203277009728625,8,91.0
Cora1_14 vs. Quea1_14,0.5603954582529039,0.426956784493267,52.63157894736842,1.0,52.63157894736842,62.0,52.63157894736842,61.0,77.77777777777779,45.0,0.874829,66.66666666666666,38.0,66.66666666666666,38.0,66.66666666666666,38.0,0.42,0.73,0.31,3,4,3,5241.052631578947,4.4189129474149365,12,74.0
